satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
3447,satisfied,Female,Loyal Customer,36,Business travel,Business,3930,3,3,1,3,2,5,4,4,4,4,4,3,4,4,0,0.0
3448,satisfied,Male,Loyal Customer,57,Business travel,Business,2225,4,4,4,4,2,5,5,4,4,4,4,4,4,5,2,0.0
3449,satisfied,Male,Loyal Customer,43,Business travel,Eco,3144,4,5,5,5,4,4,4,4,4,2,5,3,5,4,0,0.0
3450,dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1323,3,3,3,3,4,3,4,4,3,5,2,1,2,4,17,29.0
3451,dissatisfied,Male,disloyal Customer,10,Business travel,Eco,3559,3,3,3,3,5,3,5,5,5,2,4,1,3,5,18,8.0
3452,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,878,5,4,5,2,5,4,4,3,4,3,4,4,5,4,17,3.0
3453,dissatisfied,Female,Loyal Customer,66,Personal Travel,Eco,1945,4,4,4,1,3,3,4,1,1,4,1,4,1,4,5,13.0
3454,dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2610,3,4,3,4,1,3,1,1,5,4,4,4,4,1,39,23.0
3455,dissatisfied,Male,disloyal Customer,25,Business travel,Business,2358,3,0,3,4,5,3,5,5,5,4,5,3,5,5,44,49.0
3456,satisfied,Female,Loyal Customer,37,Business travel,Business,3852,4,4,4,4,4,4,3,4,4,4,4,3,4,1,0,0.0
3457,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,2959,2,2,3,2,5,5,4,5,5,5,5,5,5,4,0,0.0
3458,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2222,4,3,4,4,3,4,3,3,2,1,4,3,2,3,40,36.0
3459,dissatisfied,Female,disloyal Customer,57,Business travel,Eco Plus,2245,2,2,2,4,1,2,1,1,3,3,3,4,3,1,2,1.0
3460,satisfied,Male,Loyal Customer,59,Business travel,Business,1767,2,2,2,2,3,4,5,4,4,4,4,3,4,5,10,12.0
3461,dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1951,1,4,1,3,4,1,4,4,3,4,4,3,4,4,1,2.0
3462,dissatisfied,Male,Loyal Customer,40,Business travel,Business,2003,4,4,4,4,5,4,3,1,1,2,4,2,1,2,0,0.0
3463,satisfied,Female,Loyal Customer,45,Business travel,Business,3184,4,4,5,4,2,5,5,4,4,3,4,5,4,5,0,0.0
3464,dissatisfied,Female,Loyal Customer,36,Business travel,Eco Plus,1837,4,4,4,4,4,4,4,4,2,4,4,2,4,4,8,3.0
3465,satisfied,Female,disloyal Customer,22,Business travel,Business,2153,0,1,0,5,1,1,1,1,3,3,5,4,4,1,0,0.0
3466,dissatisfied,Female,disloyal Customer,38,Business travel,Eco,1749,2,4,2,3,3,2,5,3,1,3,3,1,4,3,87,74.0
3467,dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2242,3,3,3,4,3,3,3,3,4,5,4,3,4,3,0,0.0
3468,dissatisfied,Male,Loyal Customer,41,Business travel,Eco,1497,1,1,1,1,1,1,1,1,1,4,4,1,4,1,0,0.0
3469,satisfied,Male,Loyal Customer,52,Business travel,Business,2374,4,4,4,4,5,5,5,5,5,5,5,5,5,4,52,57.0
3470,satisfied,Male,Loyal Customer,41,Business travel,Eco,1544,4,1,1,1,4,4,4,4,2,3,1,1,4,4,0,0.0
3471,satisfied,Male,Loyal Customer,41,Business travel,Business,618,5,5,5,5,4,5,5,5,5,5,5,4,5,5,0,0.0
3472,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1650,3,1,3,4,4,3,4,4,1,4,3,4,4,4,0,0.0
3473,satisfied,Female,Loyal Customer,66,Personal Travel,Eco Plus,1768,0,5,0,2,3,0,3,3,1,5,2,4,2,3,0,0.0
3474,dissatisfied,Male,disloyal Customer,28,Business travel,Eco,1651,3,3,3,4,1,3,1,1,1,5,3,1,4,1,0,0.0
3475,dissatisfied,Female,Loyal Customer,33,Business travel,Business,1735,1,1,1,1,3,3,4,1,1,1,1,1,1,3,0,0.0
3476,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,3069,1,3,1,2,5,1,3,5,1,2,3,1,3,5,0,0.0
3477,dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1145,4,4,4,2,3,4,3,3,5,4,5,3,4,3,0,0.0
3478,satisfied,Female,Loyal Customer,43,Business travel,Business,3088,2,2,2,2,2,3,1,5,5,5,5,3,5,2,0,0.0
3479,satisfied,Male,Loyal Customer,56,Business travel,Business,3965,3,3,5,3,5,4,4,5,5,5,5,4,5,3,5,3.0
3480,dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2187,2,4,2,2,5,2,5,5,5,2,5,5,5,5,0,0.0
3481,dissatisfied,Male,disloyal Customer,27,Business travel,Business,2659,2,2,2,1,3,2,3,3,5,4,2,2,2,3,0,11.0
3482,satisfied,Female,Loyal Customer,52,Business travel,Business,674,1,1,1,1,2,4,4,5,5,5,5,5,5,4,4,0.0
3483,dissatisfied,Female,disloyal Customer,31,Business travel,Eco,2337,2,2,2,4,3,2,3,3,2,1,4,2,3,3,0,0.0
3484,dissatisfied,Male,disloyal Customer,27,Business travel,Business,1697,2,2,2,4,3,2,1,3,3,3,4,5,4,3,17,27.0
3485,dissatisfied,Male,Loyal Customer,27,Business travel,Business,2048,3,5,5,5,3,3,3,3,3,1,4,1,3,3,25,20.0
3486,satisfied,Male,Loyal Customer,51,Business travel,Business,2665,3,3,3,3,5,1,2,5,5,5,5,4,5,5,0,0.0
3487,dissatisfied,Female,disloyal Customer,29,Business travel,Business,2495,4,4,4,5,4,3,3,3,3,5,4,3,5,3,179,177.0
3488,dissatisfied,Male,disloyal Customer,35,Business travel,Business,3110,3,3,3,4,5,3,5,5,5,5,4,3,4,5,0,0.0
3489,dissatisfied,Female,Loyal Customer,48,Business travel,Business,3817,4,2,2,2,4,2,3,4,4,4,4,1,4,4,0,12.0
3490,dissatisfied,Female,Loyal Customer,57,Personal Travel,Eco Plus,1652,4,5,4,3,5,5,5,1,1,4,1,4,1,4,0,0.0
3491,dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1837,3,2,2,2,4,3,4,4,2,3,4,4,3,4,46,56.0
3492,satisfied,Female,Loyal Customer,52,Business travel,Business,612,2,2,2,2,2,5,5,3,3,3,3,3,3,4,1,0.0
3493,satisfied,Female,disloyal Customer,29,Business travel,Business,1828,5,5,5,4,5,5,5,5,4,3,5,5,4,5,0,0.0
3494,satisfied,Male,Loyal Customer,57,Business travel,Business,2377,3,3,3,3,2,5,5,5,5,5,5,4,5,4,10,17.0
3495,dissatisfied,Female,Loyal Customer,46,Business travel,Eco,629,1,3,3,3,2,3,2,1,1,1,1,2,1,2,0,0.0
3496,satisfied,Female,Loyal Customer,45,Business travel,Business,2820,2,2,2,2,3,5,5,3,3,3,3,3,3,3,0,0.0
3497,satisfied,Female,Loyal Customer,58,Business travel,Business,1864,3,3,3,3,5,3,4,5,5,5,5,3,5,3,0,0.0
3498,satisfied,Male,Loyal Customer,11,Personal Travel,Eco,1329,4,5,4,4,3,4,2,3,5,5,4,3,5,3,10,0.0
3499,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,588,2,2,2,2,2,5,4,4,4,4,4,4,4,4,99,101.0
3500,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1771,4,3,3,3,4,4,3,4,5,1,5,4,4,4,0,0.0
3501,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,806,2,2,1,2,5,4,5,5,5,5,5,4,5,3,0,0.0
3502,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,3935,1,1,4,1,2,2,2,2,3,5,4,4,4,2,0,0.0
3503,dissatisfied,Male,Loyal Customer,41,Business travel,Business,55,4,4,4,4,3,4,4,3,3,3,4,1,3,1,3,2.0
3504,dissatisfied,Female,disloyal Customer,32,Business travel,Business,1457,4,4,4,4,1,4,1,1,4,4,4,5,4,1,0,0.0
3505,satisfied,Female,Loyal Customer,30,Business travel,Business,1882,2,2,2,2,5,5,5,5,4,5,4,3,4,5,0,0.0
3506,satisfied,Male,Loyal Customer,30,Business travel,Business,4227,2,2,4,2,4,4,4,4,3,5,5,3,5,4,0,0.0
3507,dissatisfied,Female,Loyal Customer,44,Personal Travel,Eco,391,4,2,4,4,1,4,3,5,5,4,5,4,5,4,0,0.0
3508,dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2292,2,5,1,3,4,1,4,4,4,4,3,4,4,4,0,0.0
3509,satisfied,Female,Loyal Customer,30,Business travel,Eco,1872,4,4,4,4,4,4,4,4,2,4,1,3,4,4,0,0.0
3510,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1887,2,2,2,3,1,2,1,1,2,3,4,4,4,1,0,4.0
3511,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,3046,3,3,3,3,4,4,4,4,3,2,5,5,5,4,0,0.0
3512,satisfied,Male,Loyal Customer,57,Business travel,Business,3826,0,0,0,4,3,4,5,1,1,1,1,4,1,3,0,0.0
3513,dissatisfied,Male,Loyal Customer,12,Business travel,Eco Plus,2404,4,2,2,2,4,4,2,4,1,2,4,4,3,4,0,24.0
3514,satisfied,Female,Loyal Customer,35,Personal Travel,Eco Plus,1783,3,3,3,3,4,4,5,5,5,5,5,5,5,4,65,76.0
3515,satisfied,Female,Loyal Customer,39,Business travel,Eco,1873,5,1,1,1,5,5,5,5,4,3,3,5,4,5,0,0.0
3516,satisfied,Female,Loyal Customer,42,Business travel,Business,907,4,4,4,4,2,4,4,3,3,3,3,4,3,3,0,0.0
3517,dissatisfied,Male,disloyal Customer,29,Business travel,Business,2059,3,3,3,3,1,3,5,1,3,4,4,4,5,1,0,0.0
3518,satisfied,Female,Loyal Customer,25,Business travel,Business,2899,3,3,3,3,5,5,5,5,4,2,4,5,4,5,0,4.0
3519,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2200,2,4,2,2,4,2,4,4,3,4,5,3,4,4,5,0.0
3520,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,98,1,1,1,1,5,4,5,5,5,5,5,4,5,5,3,0.0
3521,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,956,0,5,0,1,3,2,3,5,5,5,5,1,5,2,0,0.0
3522,dissatisfied,Female,disloyal Customer,28,Business travel,Business,2324,3,3,3,3,5,3,2,5,4,2,4,5,5,5,0,0.0
3523,dissatisfied,Female,Loyal Customer,29,Business travel,Business,2237,3,3,3,3,3,3,3,3,2,5,4,4,4,3,0,0.0
3524,satisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,1715,0,5,0,3,4,0,4,4,5,5,4,3,4,4,9,4.0
3525,dissatisfied,Female,Loyal Customer,47,Business travel,Business,1631,2,3,2,2,3,3,3,2,2,3,2,2,2,3,22,22.0
3526,dissatisfied,Female,disloyal Customer,39,Business travel,Business,2637,3,3,3,3,4,3,4,4,4,5,4,3,5,4,0,0.0
3527,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1681,4,4,4,4,5,4,5,5,5,5,5,4,5,4,0,0.0
3528,satisfied,Male,Loyal Customer,53,Business travel,Business,3499,0,4,1,5,2,4,5,4,4,4,4,4,4,4,0,0.0
3529,dissatisfied,Female,Loyal Customer,18,Business travel,Eco Plus,1511,3,5,5,5,3,3,1,3,2,4,4,3,3,3,0,0.0
3530,dissatisfied,Female,Loyal Customer,35,Business travel,Eco Plus,2539,2,4,5,4,2,2,2,2,1,4,2,4,1,2,0,0.0
3531,dissatisfied,Female,Loyal Customer,28,Business travel,Eco Plus,1507,4,1,1,1,4,4,4,4,1,1,3,4,2,4,0,0.0
3532,dissatisfied,Male,disloyal Customer,24,Business travel,Eco,2381,2,2,2,4,4,2,4,4,4,1,3,5,2,4,14,18.0
3533,dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2237,2,5,2,1,5,2,5,5,5,3,2,3,5,5,0,0.0
3534,dissatisfied,Female,Loyal Customer,23,Personal Travel,Eco Plus,1815,3,5,3,5,5,3,5,5,3,3,5,5,5,5,0,0.0
3535,dissatisfied,Male,disloyal Customer,36,Business travel,Eco,2488,1,1,1,2,3,1,3,3,2,1,2,4,3,3,0,9.0
3536,satisfied,Male,Loyal Customer,23,Business travel,Business,3992,3,3,3,3,5,5,5,5,4,3,5,5,4,5,10,0.0
3537,satisfied,Male,Loyal Customer,60,Business travel,Business,3806,2,2,2,2,4,5,4,5,5,5,4,3,5,4,39,52.0
3538,satisfied,Female,Loyal Customer,51,Business travel,Business,771,3,3,3,3,5,5,4,2,2,2,2,4,2,4,122,114.0
3539,satisfied,Female,Loyal Customer,22,Business travel,Business,3516,4,4,4,4,4,4,4,4,3,4,4,3,5,4,0,0.0
3540,satisfied,Female,Loyal Customer,50,Business travel,Business,3794,5,4,5,5,5,5,4,4,4,4,4,5,4,3,0,0.0
3541,satisfied,Female,Loyal Customer,40,Business travel,Business,3202,3,3,3,3,3,4,5,4,4,4,4,3,4,4,0,0.0
3542,dissatisfied,Female,disloyal Customer,27,Business travel,Eco Plus,2252,4,4,4,2,3,4,4,3,1,5,3,4,5,3,0,0.0
3543,satisfied,Male,Loyal Customer,47,Business travel,Business,2746,1,1,5,1,5,4,5,4,4,4,4,5,4,5,0,0.0
3544,satisfied,Female,Loyal Customer,43,Business travel,Eco,603,4,1,1,1,3,2,5,4,4,4,4,4,4,2,0,0.0
3545,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco Plus,1704,2,4,2,3,5,2,5,5,5,2,5,5,4,5,0,0.0
3546,satisfied,Male,Loyal Customer,45,Business travel,Business,2570,4,4,4,4,2,4,4,5,5,5,5,4,5,3,10,3.0
3547,dissatisfied,Female,Loyal Customer,47,Business travel,Business,2212,3,4,4,4,3,3,3,1,2,3,3,3,3,3,0,9.0
3548,satisfied,Male,Loyal Customer,47,Business travel,Eco,2066,5,3,3,3,4,5,4,4,2,4,5,3,4,4,7,0.0
3549,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,1514,3,5,3,1,2,3,2,2,5,5,5,4,4,2,0,0.0
3550,satisfied,Male,Loyal Customer,58,Business travel,Business,253,4,4,4,4,4,4,4,5,5,5,5,5,5,4,0,24.0
3551,dissatisfied,Female,Loyal Customer,55,Business travel,Eco,291,3,3,3,3,4,3,4,3,3,3,3,3,3,2,0,0.0
3552,dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1974,4,5,4,3,2,4,2,2,5,4,4,3,4,2,0,0.0
3553,dissatisfied,Male,disloyal Customer,37,Business travel,Eco,1600,4,1,5,3,3,5,3,3,2,3,4,4,4,3,0,26.0
3554,dissatisfied,Female,disloyal Customer,56,Business travel,Eco,1812,2,0,2,1,3,2,3,3,1,5,5,3,3,3,2,5.0
3555,dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1333,4,1,4,3,5,4,5,5,2,1,3,1,3,5,0,0.0
3556,satisfied,Female,disloyal Customer,25,Business travel,Business,1495,5,4,5,5,2,5,2,2,4,3,5,3,5,2,0,4.0
3557,dissatisfied,Male,Loyal Customer,19,Business travel,Eco,2402,3,2,2,2,3,3,1,3,4,1,4,4,3,3,0,10.0
3558,dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1935,1,4,1,5,3,1,1,3,4,2,5,2,1,3,0,0.0
3559,satisfied,Female,Loyal Customer,34,Personal Travel,Eco Plus,2060,3,3,3,3,3,2,3,4,4,4,4,3,4,4,94,67.0
3560,dissatisfied,Female,Loyal Customer,49,Business travel,Eco,2283,1,3,3,3,1,4,4,1,1,1,1,2,1,1,8,0.0
3561,satisfied,Male,Loyal Customer,19,Business travel,Business,5576,1,1,4,1,3,3,3,3,3,2,5,4,5,3,23,5.0
3562,dissatisfied,Male,disloyal Customer,34,Business travel,Business,1435,3,3,3,3,2,3,2,2,5,3,5,5,5,2,4,5.0
3563,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1477,2,4,2,3,1,2,1,1,4,5,1,5,2,1,0,0.0
3564,dissatisfied,Female,disloyal Customer,61,Business travel,Eco,1572,1,4,1,4,4,1,4,4,1,2,3,1,3,4,0,0.0
3565,dissatisfied,Male,Loyal Customer,58,Business travel,Business,2645,2,4,2,2,1,2,4,2,2,2,2,4,2,4,0,0.0
3566,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2032,4,4,4,4,2,4,5,5,5,5,5,4,5,5,51,16.0
3567,dissatisfied,Male,Loyal Customer,70,Business travel,Eco Plus,1590,1,1,1,1,1,1,1,1,4,2,3,1,4,1,39,36.0
3568,dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1787,2,0,2,4,1,2,1,1,2,3,1,1,5,1,3,0.0
3569,satisfied,Male,Loyal Customer,34,Business travel,Business,2241,2,2,2,2,2,4,5,4,4,4,4,4,4,4,0,0.0
3570,dissatisfied,Male,Loyal Customer,34,Business travel,Business,449,1,3,3,3,5,3,3,1,1,2,1,2,1,3,14,12.0
3571,satisfied,Female,Loyal Customer,69,Personal Travel,Eco,1003,4,4,4,4,2,5,4,3,3,3,3,4,3,4,0,5.0
3572,dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1886,1,5,1,3,5,1,5,5,3,3,4,4,5,5,0,0.0
3573,dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1601,2,2,2,3,4,2,4,4,4,3,4,1,3,4,8,12.0
3574,satisfied,Female,Loyal Customer,46,Business travel,Business,2975,3,3,3,3,4,5,4,5,5,5,5,4,5,5,1,0.0
3575,dissatisfied,Female,Loyal Customer,61,Business travel,Business,3795,2,1,1,1,1,4,3,2,2,2,2,4,2,4,29,23.0
3576,dissatisfied,Male,Loyal Customer,52,Business travel,Business,2974,1,5,5,5,5,3,3,1,1,1,1,1,1,4,120,124.0
3577,satisfied,Female,Loyal Customer,35,Business travel,Business,2880,5,5,5,5,4,5,4,4,4,5,4,4,4,5,0,0.0
3578,dissatisfied,Male,disloyal Customer,48,Business travel,Business,2151,3,3,3,2,3,3,3,3,5,5,4,5,5,3,0,1.0
3579,dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2713,1,2,1,2,5,1,5,5,4,4,3,2,2,5,0,0.0
3580,dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2340,2,3,2,2,2,2,2,2,2,2,1,1,4,2,0,0.0
3581,dissatisfied,Female,disloyal Customer,9,Business travel,Eco,2315,1,2,2,3,2,2,2,2,2,4,3,2,4,2,11,47.0
3582,satisfied,Female,Loyal Customer,15,Business travel,Business,2087,2,2,2,2,5,5,5,5,5,3,5,3,5,5,0,0.0
3583,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,1164,2,3,2,3,3,2,1,3,4,4,2,2,1,3,3,0.0
3584,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1242,5,4,5,5,4,4,5,4,4,4,4,3,4,3,0,15.0
3585,dissatisfied,Male,Loyal Customer,11,Business travel,Business,1746,2,5,5,5,2,2,2,2,4,5,3,3,4,2,0,0.0
3586,dissatisfied,Female,disloyal Customer,32,Business travel,Eco,1802,2,0,3,4,2,3,2,2,3,5,2,1,4,2,8,1.0
3587,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2658,0,0,0,4,3,0,2,3,1,1,4,2,2,3,0,0.0
3588,dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1694,4,5,4,3,3,4,3,3,2,5,5,5,2,3,0,6.0
3589,dissatisfied,Female,disloyal Customer,30,Business travel,Eco,2088,2,5,3,4,1,3,1,1,3,5,3,1,2,1,6,1.0
3590,satisfied,Female,Loyal Customer,57,Business travel,Business,3625,4,4,1,4,4,4,4,4,4,4,4,3,4,5,0,0.0
3591,satisfied,Male,Loyal Customer,46,Business travel,Business,1145,3,3,3,3,5,4,5,3,3,3,3,5,3,5,0,0.0
3592,dissatisfied,Female,disloyal Customer,39,Business travel,Business,1436,1,1,1,2,4,1,3,4,3,4,4,5,5,4,25,12.0
3593,dissatisfied,Male,Loyal Customer,42,Business travel,Business,85,2,5,5,5,1,3,4,3,3,3,2,2,3,3,0,0.0
3594,dissatisfied,Female,disloyal Customer,42,Business travel,Eco,1623,3,0,3,5,1,3,1,1,2,5,2,1,4,1,2,0.0
3595,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1529,2,2,4,2,5,4,4,5,5,4,5,5,5,5,0,35.0
3596,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1558,3,2,3,4,4,3,4,4,1,2,4,1,4,4,127,108.0
3597,satisfied,Female,Loyal Customer,39,Personal Travel,Eco Plus,2276,4,4,4,4,3,4,5,3,3,3,3,4,3,5,62,52.0
3598,dissatisfied,Female,Loyal Customer,56,Business travel,Eco,466,3,1,5,1,2,3,4,3,3,3,3,4,3,2,0,7.0
3599,satisfied,Male,Loyal Customer,49,Business travel,Business,377,2,2,2,2,4,5,5,4,4,4,4,4,4,4,0,7.0
3600,dissatisfied,Female,disloyal Customer,30,Business travel,Eco,2047,1,1,1,3,1,1,1,1,1,3,2,4,4,1,0,0.0
3601,dissatisfied,Male,Loyal Customer,30,Business travel,Eco Plus,2277,3,4,5,4,3,3,3,3,1,2,3,1,4,3,0,4.0
3602,satisfied,Male,Loyal Customer,59,Business travel,Business,2836,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0.0
3603,satisfied,Male,Loyal Customer,50,Business travel,Business,1080,5,5,5,5,5,4,4,4,4,4,4,3,4,4,57,49.0
3604,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,657,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0.0
3605,satisfied,Male,Loyal Customer,27,Business travel,Business,3556,4,4,4,4,4,5,4,4,3,4,5,5,5,4,87,99.0
3606,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2243,3,3,3,3,2,1,1,5,5,5,5,4,5,1,0,0.0
3607,satisfied,Female,Loyal Customer,54,Business travel,Business,771,1,1,1,1,2,4,4,4,4,5,4,3,4,5,0,0.0
3608,dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1662,4,4,4,4,4,4,3,4,2,4,4,4,4,4,0,0.0
3609,dissatisfied,Male,disloyal Customer,40,Business travel,Eco,2442,2,2,2,1,2,2,2,2,4,4,1,3,1,2,9,18.0
3610,dissatisfied,Male,Loyal Customer,33,Business travel,Business,5260,2,5,5,5,2,2,2,2,1,2,4,4,3,2,0,0.0
3611,satisfied,Female,Loyal Customer,77,Business travel,Eco,142,4,5,2,5,4,5,4,3,3,4,3,1,3,4,0,1.0
3612,satisfied,Female,Loyal Customer,42,Business travel,Business,484,3,3,1,3,5,4,5,3,3,4,3,3,3,5,0,0.0
3613,satisfied,Female,Loyal Customer,55,Business travel,Business,2948,1,3,1,1,2,5,5,2,2,2,2,4,2,4,0,0.0
3614,satisfied,Female,Loyal Customer,60,Business travel,Eco Plus,479,4,3,4,3,2,3,1,4,4,4,4,2,4,1,0,0.0
3615,satisfied,Female,Loyal Customer,57,Business travel,Business,2261,2,2,2,2,5,4,4,5,5,5,5,3,5,5,32,59.0
3616,dissatisfied,Female,Loyal Customer,70,Personal Travel,Eco,1088,4,4,4,5,5,4,5,4,4,4,5,4,4,4,18,21.0
3617,satisfied,Male,Loyal Customer,52,Business travel,Business,3812,0,0,0,4,5,4,4,3,3,3,3,3,3,4,0,0.0
3618,satisfied,Female,Loyal Customer,59,Business travel,Business,732,4,4,4,4,3,5,4,5,5,5,5,3,5,4,22,29.0
3619,dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1635,2,4,2,5,3,2,3,3,3,4,4,3,4,3,1,0.0
3620,satisfied,Female,Loyal Customer,36,Business travel,Business,1154,3,3,3,3,1,1,4,5,5,5,5,2,5,1,0,0.0
3621,satisfied,Male,Loyal Customer,33,Business travel,Business,3031,2,2,2,2,5,4,5,5,4,3,4,5,4,5,0,0.0
3622,satisfied,Female,disloyal Customer,40,Business travel,Business,2221,4,4,4,3,3,4,3,3,1,4,4,4,2,3,0,0.0
3623,dissatisfied,Female,disloyal Customer,47,Business travel,Business,1633,2,2,2,5,4,2,4,4,5,4,4,5,5,4,0,7.0
3624,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1941,3,2,3,3,4,3,4,4,3,1,3,1,4,4,3,0.0
3625,satisfied,Male,Loyal Customer,14,Business travel,Business,2216,1,1,1,1,5,5,5,5,4,3,4,5,4,5,0,0.0
3626,dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2596,2,5,2,2,1,2,1,1,4,3,2,4,2,1,0,0.0
3627,satisfied,Female,Loyal Customer,44,Business travel,Business,507,2,2,2,2,3,4,4,5,5,4,5,3,5,4,14,0.0
3628,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1981,1,5,2,1,1,2,1,1,4,3,4,4,4,1,0,0.0
3629,satisfied,Male,Loyal Customer,38,Business travel,Business,479,2,2,2,2,1,5,2,4,4,4,4,4,4,5,14,6.0
3630,satisfied,Male,Loyal Customer,54,Business travel,Business,1968,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0.0
3631,dissatisfied,Female,disloyal Customer,25,Business travel,Business,2391,2,0,2,4,5,2,5,5,3,2,4,3,4,5,32,47.0
3632,satisfied,Female,Loyal Customer,50,Business travel,Business,2481,3,3,3,3,4,4,5,5,5,5,5,5,5,3,0,4.0
3633,dissatisfied,Female,Loyal Customer,52,Business travel,Eco Plus,347,3,5,5,5,3,3,3,3,3,3,3,4,3,1,0,0.0
3634,satisfied,Female,Loyal Customer,9,Personal Travel,Business,2274,5,5,5,5,3,5,4,3,3,3,3,3,3,4,78,82.0
3635,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2750,3,4,4,2,3,4,3,3,4,3,3,5,5,3,0,0.0
3636,dissatisfied,Female,disloyal Customer,45,Business travel,Business,1145,2,2,2,2,5,2,5,5,4,2,5,4,5,5,0,0.0
3637,satisfied,Female,Loyal Customer,28,Business travel,Business,3609,5,5,4,5,4,4,4,4,1,1,5,1,4,4,0,0.0
3638,satisfied,Female,Loyal Customer,58,Business travel,Business,308,5,5,3,5,2,3,4,4,4,4,4,4,4,3,0,0.0
3639,dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco Plus,1962,3,3,3,4,5,3,5,5,3,1,3,1,4,5,1,0.0
3640,satisfied,Male,Loyal Customer,47,Business travel,Business,857,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0.0
3641,satisfied,Female,Loyal Customer,56,Business travel,Business,3529,4,4,4,4,2,5,5,5,5,5,5,5,5,5,0,0.0
3642,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,697,2,2,2,2,4,4,4,3,3,3,3,4,3,4,6,0.0
3643,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1449,2,2,2,3,4,2,4,4,3,5,3,2,3,4,0,1.0
3644,satisfied,Female,Loyal Customer,53,Business travel,Business,635,1,1,5,1,4,5,5,2,2,2,2,4,2,5,0,0.0
3645,satisfied,Female,Loyal Customer,43,Business travel,Eco,870,5,2,2,2,3,3,5,5,5,5,5,5,5,1,106,109.0
3646,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,3559,3,1,3,2,4,3,4,4,2,3,2,3,2,4,11,0.0
3647,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,3198,5,4,5,3,2,5,2,2,1,2,3,3,3,2,75,61.0
3648,dissatisfied,Male,disloyal Customer,44,Business travel,Business,1882,3,3,3,1,3,3,3,3,3,4,5,4,4,3,0,0.0
