age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,term_deposit,last_contact_day
6291,35,student,1,secondary,0,188,1,0,863,1,78,8,1,125
6292,30,blue-collar,2,secondary,0,61,1,0,525,1,-1,0,1,125
6293,58,admin,2,secondary,0,2160,1,1,1090,1,-1,0,1,125
6294,41,unemployed,2,secondary,0,0,1,1,400,1,-1,0,1,125
6295,37,management,2,tertiary,0,658,1,0,838,1,-1,0,1,125
6296,39,management,2,tertiary,0,0,1,0,811,2,-1,0,1,125
6297,31,blue-collar,1,secondary,0,196,1,0,568,1,341,7,1,125
6298,30,blue-collar,1,primary,0,253,1,0,259,1,-1,0,1,125
6299,33,self-employed,1,tertiary,0,94,1,0,955,2,-1,0,1,125
6300,41,management,2,tertiary,0,326,1,0,788,1,-1,0,1,125
6301,44,services,2,secondary,0,-395,1,0,894,1,-1,0,1,125
6302,46,blue-collar,2,unknown,0,9328,1,0,725,3,-1,0,1,125
6303,30,technician,1,secondary,0,-522,1,1,670,2,286,6,1,125
6304,35,admin,2,secondary,0,1286,1,0,862,3,337,1,1,125
6305,49,blue-collar,2,secondary,0,2039,1,0,451,1,169,2,1,126
6306,27,admin,2,secondary,0,710,1,1,653,1,334,2,1,126
6307,39,technician,0,tertiary,1,3,0,0,488,1,-1,0,1,126
6308,32,self-employed,1,tertiary,0,0,1,0,767,1,-1,0,1,126
6309,35,technician,0,secondary,0,84,1,1,954,1,-1,0,1,126
6310,37,technician,0,secondary,0,141,1,0,848,1,364,3,1,126
6311,31,technician,1,secondary,0,53,1,1,530,1,-1,0,1,126
6312,30,management,0,tertiary,0,415,1,1,984,1,343,4,1,126
6313,34,entrepreneur,2,tertiary,0,0,1,0,611,1,183,1,1,126
6314,31,blue-collar,1,secondary,0,1979,1,1,1205,1,-1,0,1,126
6315,27,admin,2,secondary,0,0,1,0,837,1,-1,0,1,126
6316,36,management,1,tertiary,0,7506,1,0,839,2,188,1,1,126
6317,37,management,1,tertiary,0,102,1,0,445,1,258,2,1,126
6318,27,technician,1,secondary,0,2,1,1,554,2,356,1,1,126
6319,32,admin,2,secondary,0,752,1,0,519,2,166,5,1,126
6320,49,management,2,secondary,0,99,1,0,687,2,343,1,1,126
6321,29,admin,1,secondary,0,266,1,0,540,1,-1,0,1,126
6322,26,blue-collar,1,secondary,0,191,1,0,550,1,-1,0,1,126
6323,49,services,2,primary,0,0,1,0,445,2,166,3,1,126
6324,29,admin,1,secondary,0,27,1,0,754,1,-1,0,1,126
6325,28,blue-collar,1,secondary,0,524,1,0,554,2,-1,0,1,126
6326,60,management,2,tertiary,0,5990,1,0,396,3,-1,0,1,126
6327,33,management,2,secondary,0,3935,1,0,765,1,342,2,1,126
6328,35,management,2,tertiary,0,991,1,0,1489,3,-1,0,1,126
6329,31,management,1,tertiary,0,59,1,1,1347,2,363,1,1,126
6330,40,management,2,tertiary,0,1598,1,1,1074,4,344,3,1,126
6331,29,management,2,tertiary,0,0,1,0,667,2,-1,0,1,126
6332,35,management,2,tertiary,0,802,1,0,686,2,-1,0,1,126
6333,38,management,1,tertiary,0,104,1,0,606,3,-1,0,1,126
6334,32,management,2,tertiary,0,2465,1,1,923,1,-1,0,1,127
6335,33,admin,2,secondary,0,-370,1,0,261,1,345,1,1,127
6336,31,services,0,primary,0,459,1,0,623,1,293,1,1,127
6337,26,management,1,tertiary,0,114,1,0,457,1,-1,0,1,127
6338,42,blue-collar,2,primary,0,1461,1,0,757,2,170,3,1,127
6339,33,admin,1,tertiary,0,475,1,0,1046,1,-1,0,1,127
6340,42,management,2,tertiary,0,1435,1,0,1148,1,-1,0,1,127
6341,36,management,1,tertiary,0,4,1,0,855,2,342,1,1,127
6342,35,management,1,tertiary,0,1618,1,1,542,1,-1,0,1,127
6343,30,services,1,secondary,0,-271,1,0,609,1,337,1,1,127
6344,59,admin,1,secondary,0,2166,1,1,574,1,-1,0,1,127
6345,44,blue-collar,2,primary,0,4031,1,0,983,4,-1,0,1,127
6346,25,admin,1,secondary,0,122,1,0,481,2,-1,0,1,127
6347,50,services,2,primary,0,5024,1,1,661,1,267,11,1,127
6348,51,technician,2,secondary,0,-1944,1,0,623,1,-1,0,1,127
6349,51,admin,2,secondary,0,3025,0,0,476,1,352,1,1,127
6350,60,blue-collar,2,unknown,0,2090,1,0,957,2,-1,0,1,127
6351,29,technician,1,tertiary,0,0,1,0,347,2,337,6,1,127
6352,43,management,2,tertiary,0,1429,1,0,1030,1,169,3,1,127
6353,31,admin,1,secondary,0,0,1,0,895,2,295,2,1,127
6354,26,blue-collar,1,secondary,0,311,1,0,798,2,-1,0,1,127
6355,34,admin,2,secondary,0,48,1,0,1806,2,287,3,1,127
6356,23,housemaid,2,tertiary,0,66,1,0,1391,2,-1,0,1,127
6357,49,blue-collar,1,primary,0,2146,1,0,1516,2,353,2,1,127
6358,42,unemployed,2,secondary,0,356,1,0,787,3,356,2,1,127
6359,39,blue-collar,2,secondary,0,62,1,0,877,3,-1,0,1,127
6360,24,services,1,secondary,0,638,1,1,792,3,-1,0,1,127
6361,45,admin,2,secondary,1,-106,1,1,553,3,288,1,1,127
6362,45,services,0,secondary,0,608,1,1,1135,3,323,30,1,127
6363,39,technician,0,secondary,0,291,1,0,882,2,-1,0,1,127
6364,45,blue-collar,0,secondary,0,-184,1,0,878,3,170,5,1,127
6365,39,services,1,secondary,0,403,1,0,1262,3,-1,0,1,127
6366,39,admin,1,secondary,0,2345,1,0,491,2,344,2,1,128
6367,41,blue-collar,2,secondary,0,2039,1,0,729,1,-1,0,1,128
6368,23,technician,1,secondary,0,4,1,0,763,1,-1,0,1,128
6369,57,admin,2,secondary,0,6005,1,0,704,1,323,6,1,128
6370,46,blue-collar,2,unknown,0,842,1,0,833,1,-1,0,1,128
6371,49,management,2,tertiary,0,1311,1,0,813,1,-1,0,1,128
6372,32,blue-collar,2,secondary,0,333,1,0,501,2,-1,0,1,128
6373,29,management,1,tertiary,0,3041,1,0,606,3,-1,0,1,128
6374,42,management,2,tertiary,0,4,1,0,579,2,295,1,1,128
6375,47,blue-collar,0,primary,0,603,1,1,1080,1,-1,0,1,128
6376,36,management,2,tertiary,0,0,1,0,308,3,-1,0,1,128
6377,33,admin,0,secondary,0,294,1,0,763,1,-1,0,1,128
6378,57,management,2,tertiary,0,830,1,1,662,1,367,1,1,128
6379,36,technician,1,tertiary,0,962,1,0,568,1,-1,0,1,128
6380,53,technician,1,tertiary,0,185,1,0,1448,2,-1,0,1,128
6381,56,blue-collar,0,primary,0,-9,1,1,728,1,-1,0,1,128
6382,33,admin,0,tertiary,0,891,0,0,398,2,-1,0,1,128
6383,59,retired,2,tertiary,0,148,1,1,685,2,366,1,1,128
6384,47,retired,2,primary,0,1374,0,1,479,2,359,3,1,128
6385,35,student,2,tertiary,0,387,1,0,1024,3,347,3,1,128
6386,42,management,2,tertiary,0,-556,1,1,682,3,347,3,1,128
6387,38,self-employed,1,tertiary,0,1612,1,0,423,1,-1,0,1,128
6388,40,self-employed,2,secondary,0,0,1,0,657,1,-1,0,1,131
6389,41,admin,1,secondary,0,-109,1,1,1038,1,370,1,1,131
6390,36,entrepreneur,1,secondary,0,866,1,0,629,1,173,1,1,131
6391,43,management,0,tertiary,0,580,1,0,1514,1,284,2,1,131
6392,24,services,2,secondary,0,4500,1,0,733,2,-1,0,1,131
6393,40,management,2,tertiary,0,-17,1,1,474,1,256,1,1,131
6394,49,blue-collar,0,primary,0,24,1,0,701,1,362,1,1,131
6395,40,services,2,secondary,0,-192,1,0,666,1,-1,0,1,131
6396,40,blue-collar,2,secondary,0,-438,0,0,1017,1,-1,0,1,131
6397,34,services,1,secondary,0,-701,1,0,610,2,-1,0,1,131
6398,34,services,1,secondary,0,-374,1,0,672,1,-1,0,1,131
6399,52,services,0,secondary,0,36,1,1,930,1,-1,0,1,131
6400,36,management,1,tertiary,0,1400,1,0,608,3,-1,0,1,131
6401,38,services,2,secondary,0,5293,1,0,475,1,171,6,1,131
6402,39,blue-collar,2,secondary,0,785,1,0,1232,2,-1,0,1,131
6403,25,student,1,primary,0,373,1,0,819,2,-1,0,1,131
6404,39,management,2,tertiary,0,763,1,0,877,7,300,2,1,131
6405,37,blue-collar,1,secondary,0,133,1,0,1388,2,-1,0,1,131
6406,41,blue-collar,2,secondary,0,1236,1,0,911,3,-1,0,1,131
6407,50,retired,2,secondary,0,8648,0,0,731,3,176,1,1,132
6408,36,admin,0,secondary,0,-811,1,0,365,2,-1,0,1,132
6409,34,entrepreneur,2,primary,0,7279,1,0,882,1,-1,0,1,132
6410,34,admin,0,secondary,0,479,1,0,515,1,350,5,1,132
6411,42,entrepreneur,0,secondary,0,335,1,0,580,1,-1,0,1,132
6412,38,housemaid,1,primary,0,199,1,0,1203,1,306,1,1,132
6413,39,services,2,secondary,0,25,1,1,658,1,351,3,1,132
6414,40,blue-collar,2,secondary,0,1808,1,0,560,1,-1,0,1,132
6415,39,blue-collar,2,secondary,0,167,1,1,612,1,-1,0,1,132
6416,31,admin,2,secondary,0,2,1,1,703,4,-1,0,1,132
6417,37,blue-collar,2,primary,0,-106,1,1,690,1,-1,0,1,132
6418,58,entrepreneur,2,secondary,0,670,1,0,1272,1,-1,0,1,132
6419,48,services,0,secondary,0,-361,1,0,1062,3,349,3,1,132
6420,35,blue-collar,2,primary,0,159,1,1,826,1,-1,0,1,132
6421,58,blue-collar,1,secondary,0,119,1,1,985,1,-1,0,1,132
6422,30,services,1,secondary,0,-158,1,0,426,1,370,2,1,132
6423,34,admin,1,secondary,0,151,1,0,590,1,370,1,1,132
6424,51,blue-collar,2,secondary,0,518,1,0,918,1,-1,0,1,132
6425,39,management,1,tertiary,0,5073,1,0,1182,1,286,4,1,132
6426,39,admin,2,secondary,0,607,1,0,454,2,364,3,1,132
6427,36,blue-collar,0,primary,0,-308,1,0,725,1,-1,0,1,132
6428,47,services,2,secondary,0,367,1,0,309,1,306,4,1,132
6429,35,blue-collar,1,secondary,0,855,1,0,549,1,300,1,1,132
6430,33,blue-collar,2,secondary,0,1240,1,0,844,1,-1,0,1,132
6431,42,services,0,secondary,0,257,1,0,955,2,-1,0,1,132
6432,57,admin,1,secondary,0,3551,1,0,458,1,-1,0,1,132
6433,47,admin,2,secondary,0,663,1,1,409,1,274,6,1,132
6434,38,services,1,secondary,0,895,1,0,1531,1,-1,0,1,132
6435,46,blue-collar,2,primary,0,804,1,0,1063,2,361,1,1,132
6436,42,blue-collar,2,primary,0,-407,1,1,829,7,-1,0,1,132
6437,47,blue-collar,2,secondary,0,802,1,1,289,2,-1,0,1,132
6438,37,admin,1,primary,0,912,1,0,637,3,328,22,1,132
6439,31,admin,1,tertiary,0,355,1,0,609,1,-1,0,1,132
6440,38,management,1,tertiary,0,3646,1,0,1710,2,286,1,1,132
6441,46,technician,2,secondary,0,3,1,1,614,3,-1,0,1,132
6442,44,self-employed,1,tertiary,0,2734,1,0,897,4,-1,0,1,132
6443,36,services,1,secondary,0,0,1,0,398,6,-1,0,1,132
6444,40,services,2,secondary,0,1836,1,0,750,2,-1,0,1,132
6445,39,management,2,tertiary,0,1425,1,0,775,3,-1,0,1,132
6446,45,self-employed,0,tertiary,0,963,1,0,528,5,-1,0,1,132
6447,59,admin,2,secondary,0,145,1,0,556,2,287,13,1,132
6448,34,blue-collar,2,secondary,0,634,0,1,737,3,-1,0,1,132
6449,35,technician,1,secondary,0,399,1,0,496,2,345,3,1,133
6450,40,blue-collar,2,unknown,0,87,1,0,477,3,-1,0,1,133
6451,50,blue-collar,2,primary,0,-522,1,0,863,3,-1,0,1,133
6452,36,blue-collar,2,primary,0,319,1,0,774,2,301,1,1,133
6453,35,admin,1,secondary,0,0,1,0,1073,1,-1,0,1,133
6454,36,blue-collar,1,secondary,0,478,1,0,610,1,-1,0,1,133
6455,35,blue-collar,1,primary,0,-276,1,0,850,1,-1,0,1,133
6456,47,blue-collar,2,primary,0,4227,1,0,659,1,-1,0,1,133
6457,47,housemaid,1,primary,0,2785,1,0,570,1,-1,0,1,133
6458,38,blue-collar,2,primary,0,1401,0,0,516,1,-1,0,1,133
6459,33,management,1,tertiary,0,0,1,0,585,1,-1,0,1,133
6460,38,blue-collar,2,primary,0,1852,1,0,606,1,-1,0,1,133
6461,39,blue-collar,2,secondary,0,462,1,0,590,1,-1,0,1,133
6462,43,housemaid,1,primary,0,800,1,0,902,1,-1,0,1,133
6463,33,technician,2,secondary,0,221,1,0,669,1,355,4,1,133
6464,34,blue-collar,2,secondary,0,1089,1,0,394,3,-1,0,1,133
6465,28,admin,0,secondary,0,451,1,0,302,1,301,1,1,133
6466,46,services,2,primary,0,437,1,0,546,3,-1,0,1,133
6467,36,blue-collar,2,primary,0,828,0,0,1512,1,345,8,1,133
6468,34,blue-collar,2,secondary,0,496,1,0,333,1,-1,0,1,133
6469,42,blue-collar,1,secondary,0,1080,1,1,951,3,370,4,1,133
6470,33,management,2,tertiary,0,1064,1,0,562,1,-1,0,1,133
6471,39,management,2,tertiary,0,297,1,0,734,2,-1,0,1,133
6472,32,management,1,tertiary,0,3,1,0,568,1,-1,0,1,133
6473,34,admin,2,tertiary,0,142,1,0,459,1,-1,0,1,133
6474,34,management,1,tertiary,0,76,1,0,747,2,371,3,1,133
6475,32,blue-collar,1,primary,0,398,1,0,716,1,-1,0,1,133
6476,48,admin,0,secondary,0,83,1,0,1101,1,-1,0,1,133
6477,31,admin,2,secondary,0,879,1,0,394,1,-1,0,1,133
6478,30,admin,2,secondary,0,396,1,0,366,3,348,2,1,133
6479,34,management,2,tertiary,0,3050,1,0,469,1,-1,0,1,133
6480,33,services,2,secondary,0,210,1,0,1207,2,-1,0,1,133
6481,52,services,2,primary,0,306,1,0,650,5,-1,0,1,133
6482,48,services,0,secondary,0,-276,1,1,674,1,-1,0,1,133
6483,33,blue-collar,1,primary,0,863,1,0,622,3,-1,0,1,133
6484,30,student,1,tertiary,0,228,1,0,314,2,-1,0,1,133
6485,35,management,1,tertiary,0,1396,1,0,809,1,300,1,1,133
6486,51,blue-collar,0,primary,0,-19,1,0,829,1,296,11,1,133
6487,38,services,1,secondary,0,2253,1,0,937,3,-1,0,1,133
6488,59,services,2,secondary,0,2965,1,0,1970,3,-1,0,1,133
6489,39,blue-collar,1,primary,0,0,1,1,1975,5,-1,0,1,133
6490,29,entrepreneur,2,secondary,0,714,1,1,482,2,-1,0,1,133
6491,41,services,2,secondary,0,471,1,0,954,2,293,4,1,133
6492,27,blue-collar,1,primary,0,265,1,0,1119,2,-1,0,1,133
6493,50,technician,0,secondary,0,-54,1,1,698,2,292,1,1,133
6494,34,management,1,tertiary,0,3821,1,0,649,2,-1,0,1,133
6495,38,blue-collar,0,primary,0,0,1,0,531,2,-1,0,1,133
6496,29,services,0,secondary,0,-7,1,0,1279,3,-1,0,1,133
6497,40,blue-collar,2,primary,0,830,1,0,873,3,370,2,1,133
6498,32,technician,1,tertiary,0,0,1,1,440,2,-1,0,1,133
6499,38,blue-collar,2,primary,0,4406,1,0,689,2,-1,0,1,133
6500,53,technician,2,secondary,0,6831,0,0,1130,2,-1,0,1,133
6501,36,admin,0,secondary,0,437,1,0,722,2,344,1,1,134
6502,26,management,1,tertiary,0,3944,1,0,974,2,-1,0,1,134
6503,58,services,2,primary,0,2946,1,0,467,1,-1,0,1,134
6504,28,blue-collar,1,primary,0,54,1,0,533,1,371,1,1,134
6505,49,blue-collar,2,secondary,0,-454,1,0,558,1,-1,0,1,134
6506,26,blue-collar,1,secondary,0,1006,1,0,667,1,-1,0,1,134
6507,38,services,2,secondary,0,934,1,0,715,1,-1,0,1,134
6508,44,admin,0,secondary,0,2999,1,0,717,1,-1,0,1,134
6509,49,management,2,tertiary,0,85,1,0,590,5,359,1,1,134
6510,31,self-employed,1,tertiary,0,17924,1,0,745,1,174,3,1,134
6511,55,blue-collar,0,primary,0,8180,0,0,854,2,360,1,1,134
6512,32,management,2,tertiary,0,2431,1,0,646,5,-1,0,1,134
6513,35,services,2,secondary,0,341,1,0,345,1,-1,0,1,134
6514,35,blue-collar,1,secondary,0,4963,1,0,456,1,300,1,1,134
6515,31,admin,2,secondary,0,8781,1,0,680,1,177,1,1,134
6516,39,technician,1,secondary,0,1355,1,0,1180,1,-1,0,1,134
6517,28,admin,0,secondary,0,-504,1,1,578,1,-1,0,1,134
6518,26,admin,1,secondary,1,-930,1,0,786,1,-1,0,1,134
6519,39,management,2,tertiary,0,1738,1,0,633,1,358,1,1,134
6520,48,blue-collar,2,primary,0,214,1,1,307,1,177,2,1,134
6521,40,blue-collar,0,secondary,0,973,0,0,449,1,-1,0,1,134
6522,32,admin,2,secondary,0,684,1,0,607,3,-1,0,1,134
6523,29,management,2,secondary,0,231,0,0,1075,1,14,1,1,134
6524,41,blue-collar,2,secondary,0,580,1,0,874,1,363,1,1,134
6525,34,management,2,tertiary,0,273,1,0,492,1,175,2,1,134
6526,32,blue-collar,1,secondary,0,811,1,0,563,1,-1,0,1,134
6527,34,admin,2,primary,0,0,1,1,1020,1,-1,0,1,134
6528,36,self-employed,0,tertiary,0,1354,1,0,1723,1,356,2,1,134
6529,29,admin,0,secondary,0,-254,1,0,406,2,-1,0,1,134
6530,54,management,0,tertiary,0,-449,1,0,691,1,-1,0,1,134
6531,29,blue-collar,2,secondary,0,7863,1,0,1129,1,-1,0,1,134
6532,35,blue-collar,0,secondary,0,336,1,0,191,1,346,2,1,134
6533,36,blue-collar,2,secondary,0,1049,1,0,224,4,-1,0,1,134
6534,37,services,2,secondary,0,6089,1,0,616,2,-1,0,1,134
6535,37,management,0,tertiary,0,-42,1,0,668,2,-1,0,1,134
6536,31,blue-collar,1,secondary,0,953,1,0,479,1,346,2,1,134
6537,33,admin,1,secondary,0,315,1,1,888,3,-1,0,1,134
6538,59,retired,0,secondary,0,5845,0,0,1060,2,-1,0,1,134
6539,28,student,1,secondary,0,1377,1,0,688,2,-1,0,1,134
6540,30,blue-collar,2,secondary,0,378,1,0,566,2,-1,0,1,134
6541,53,services,0,secondary,0,765,1,0,959,3,174,7,1,134
6542,26,blue-collar,2,secondary,0,5795,1,0,1094,2,-1,0,1,134
6543,30,admin,1,secondary,0,315,1,0,884,3,346,4,1,134
6544,35,management,1,tertiary,0,916,1,0,460,2,-1,0,1,134
6545,34,admin,2,secondary,0,124,1,0,604,4,366,2,1,134
6546,33,services,2,secondary,0,207,1,0,629,4,-1,0,1,134
6547,59,retired,2,tertiary,0,422,1,0,647,4,-1,0,1,134
6548,36,technician,1,secondary,0,125,1,0,676,3,-1,0,1,135
6549,34,services,1,secondary,0,2,1,0,153,2,-1,0,1,135
6550,39,services,1,secondary,0,7066,1,0,667,3,357,3,1,135
6551,42,services,2,secondary,0,146,1,1,670,4,346,1,1,135
6552,60,retired,0,secondary,0,496,1,0,655,2,-1,0,1,135
6553,44,blue-collar,1,primary,0,36,1,0,551,1,371,2,1,135
6554,21,blue-collar,2,primary,0,-172,1,1,409,1,361,3,1,135
6555,29,blue-collar,2,secondary,0,940,1,1,382,1,-1,0,1,135
6556,56,services,1,secondary,0,-40,1,0,311,1,368,2,1,135
6557,30,services,1,secondary,0,140,1,0,760,1,-1,0,1,135
6558,26,services,2,secondary,0,77,1,0,619,1,340,4,1,135
6559,35,blue-collar,2,primary,0,22,1,0,1190,2,302,2,1,135
6560,22,blue-collar,1,secondary,0,-51,1,0,859,1,-1,0,1,135
6561,26,blue-collar,1,secondary,0,26,1,1,899,1,-1,0,1,135
6562,28,admin,1,secondary,0,154,1,0,536,1,364,1,1,135
6563,35,admin,0,secondary,0,534,0,0,669,1,312,3,1,135
6564,35,housemaid,2,tertiary,0,1265,1,0,326,5,179,4,1,135
6565,55,technician,2,tertiary,0,-466,1,0,901,1,-1,0,1,135
6566,32,services,2,secondary,0,38,1,0,744,1,-1,0,1,135
6567,28,management,1,secondary,0,703,1,0,485,1,88,1,1,135
6568,31,admin,2,secondary,0,685,1,0,552,1,329,3,1,135
6569,23,blue-collar,1,secondary,0,780,1,0,416,1,-1,0,1,135
6570,26,technician,1,tertiary,0,-67,1,0,637,1,-1,0,1,135
6571,46,blue-collar,2,primary,0,1085,1,1,523,2,353,58,1,135
6572,34,blue-collar,2,secondary,0,29,1,0,285,5,-1,0,1,135
6573,60,management,1,tertiary,0,560,0,0,730,5,-1,0,1,135
6574,28,student,1,tertiary,0,22,1,0,536,2,-1,0,1,135
6575,29,services,2,secondary,0,6567,1,0,792,2,298,1,1,135
6576,39,entrepreneur,2,secondary,0,2139,1,0,576,4,371,1,1,135
6577,53,management,0,tertiary,0,50,1,0,669,1,337,3,1,135
6578,54,unemployed,2,secondary,0,582,1,0,693,5,372,2,1,135
6579,34,technician,1,secondary,0,194,1,1,1015,1,-1,0,1,135
6580,27,services,1,secondary,0,353,1,0,663,1,-1,0,1,135
6581,28,services,1,secondary,0,341,1,0,437,3,347,3,1,135
6582,39,entrepreneur,2,tertiary,1,-172,1,0,562,2,-1,0,1,135
6583,60,retired,0,secondary,0,-639,1,0,585,1,-1,0,1,135
6584,26,student,1,secondary,0,864,1,0,659,1,-1,0,1,135
6585,32,management,2,secondary,0,134,1,1,532,3,-1,0,1,135
6586,40,admin,1,secondary,0,50,0,0,837,1,-1,0,1,135
6587,25,admin,1,secondary,0,507,1,0,832,1,367,3,1,135
6588,44,blue-collar,2,primary,0,-101,1,0,679,1,366,4,1,135
6589,48,blue-collar,2,secondary,0,480,1,0,830,1,352,2,1,135
6590,37,entrepreneur,1,secondary,0,-22,1,0,317,1,-1,0,1,135
6591,39,admin,0,secondary,0,878,1,0,611,5,-1,0,1,135
6592,40,admin,2,secondary,0,2574,1,0,432,1,176,1,1,135
6593,24,blue-collar,1,secondary,0,833,1,0,956,1,-1,0,1,135
6594,31,management,1,tertiary,0,2734,1,0,858,3,-1,0,1,135
6595,42,admin,0,secondary,0,241,1,0,1012,3,-1,0,1,135
6596,51,blue-collar,2,primary,0,129,1,0,611,2,-1,0,1,135
6597,28,management,1,tertiary,0,41,1,0,885,3,352,2,1,135
6598,32,management,2,tertiary,0,3387,1,0,1111,5,-1,0,1,135
6599,36,admin,1,secondary,0,148,1,0,1357,4,374,2,1,135
6600,36,blue-collar,2,secondary,0,249,1,0,709,5,-1,0,1,135
6601,38,self-employed,1,tertiary,0,5774,1,0,406,4,359,5,1,135
6602,36,services,1,secondary,0,0,1,0,1002,4,-1,0,1,135
6603,40,blue-collar,2,primary,0,1841,1,0,880,4,-1,0,1,135
6604,33,admin,1,secondary,0,5,1,0,934,2,368,2,1,135
6605,37,blue-collar,2,primary,0,2120,1,0,655,3,175,4,1,135
6606,51,management,1,tertiary,0,297,1,0,415,4,375,1,1,135
6607,34,services,0,secondary,0,89,1,0,1871,4,-1,0,1,135
6608,35,technician,1,tertiary,0,13460,1,0,1068,3,-1,0,1,135
6609,56,blue-collar,2,primary,0,827,1,0,462,4,-1,0,1,135
6610,35,blue-collar,2,secondary,0,205,1,1,1313,7,312,1,1,135
6611,32,management,1,tertiary,0,6542,1,0,1598,4,175,5,1,135
6612,32,blue-collar,1,secondary,0,217,1,0,692,3,-1,0,1,135
6613,34,technician,2,tertiary,0,3743,1,0,722,4,-1,0,1,138
6614,39,services,2,secondary,0,117,1,0,1032,2,-1,0,1,138
6615,29,blue-collar,2,secondary,0,-493,1,0,536,2,334,4,1,138
6616,37,housemaid,1,secondary,0,465,1,0,899,3,-1,0,1,138
6617,33,management,1,tertiary,0,62,1,0,473,3,-1,0,1,138
6618,40,admin,1,secondary,0,2040,1,0,906,2,350,2,1,138
6619,22,services,1,secondary,0,344,1,0,347,1,-1,0,1,138
6620,32,technician,1,secondary,0,230,1,0,442,1,266,8,1,138
6621,33,admin,1,secondary,0,1277,1,0,827,1,-1,0,1,138
6622,29,blue-collar,2,secondary,0,104,1,0,903,4,-1,0,1,138
6623,29,technician,1,secondary,0,706,1,0,1340,1,-1,0,1,138
6624,24,blue-collar,1,secondary,0,174,1,1,487,1,-1,0,1,138
6625,31,management,1,secondary,0,360,1,0,309,1,-1,0,1,138
6626,31,blue-collar,1,secondary,0,239,1,0,666,1,360,1,1,138
6627,28,admin,1,secondary,0,2290,1,0,2301,1,-1,0,1,138
6628,32,technician,1,tertiary,0,-770,1,0,618,1,-1,0,1,138
6629,24,services,1,secondary,0,414,1,0,493,1,370,1,1,138
6630,57,admin,2,secondary,0,403,1,0,603,1,340,2,1,138
6631,27,blue-collar,1,secondary,0,513,1,1,351,1,-1,0,1,138
6632,32,management,1,tertiary,0,7290,1,0,357,1,-1,0,1,138
6633,23,services,1,secondary,0,279,1,0,843,1,370,1,1,138
6634,30,blue-collar,1,secondary,0,5909,1,0,420,2,-1,0,1,138
6635,27,services,1,secondary,0,-195,1,0,391,1,-1,0,1,138
6636,55,blue-collar,2,secondary,0,3917,1,0,565,1,-1,0,1,138
6637,34,blue-collar,2,secondary,0,243,1,0,507,1,-1,0,1,138
6638,28,admin,1,secondary,0,352,1,1,431,1,-1,0,1,138
6639,25,management,2,tertiary,0,-242,1,1,600,4,332,4,1,138
6640,29,technician,1,tertiary,0,615,1,0,373,1,-1,0,1,138
6641,55,retired,0,tertiary,0,0,0,0,616,1,370,1,1,138
6642,25,blue-collar,1,secondary,0,217,1,0,504,1,-1,0,1,138
6643,25,technician,2,tertiary,0,839,1,0,700,3,-1,0,1,138
6644,36,housemaid,1,secondary,0,1015,1,0,1008,1,347,2,1,138
6645,27,blue-collar,2,unknown,0,409,1,0,525,1,-1,0,1,138
6646,25,services,1,secondary,0,1119,1,0,1063,1,-1,0,1,138
6647,32,blue-collar,1,primary,0,12198,1,0,178,1,-1,0,1,138
6648,34,management,1,unknown,0,6013,1,0,612,1,-1,0,1,138
6649,29,self-employed,1,tertiary,0,476,1,0,427,1,-1,0,1,138
6650,33,admin,1,tertiary,0,235,1,0,525,1,-1,0,1,138
6651,38,entrepreneur,2,tertiary,0,170,1,0,442,1,-1,0,1,138
6652,45,technician,0,secondary,0,-357,1,1,618,1,355,2,1,138
6653,30,blue-collar,1,secondary,0,2145,1,0,727,2,-1,0,1,138
6654,32,blue-collar,2,primary,0,-454,1,1,801,5,355,2,1,138
6655,26,blue-collar,1,primary,0,-887,1,0,827,2,-1,0,1,138
6656,29,admin,1,secondary,0,306,1,0,774,4,-1,0,1,138
6657,25,blue-collar,1,primary,0,292,1,1,1027,2,-1,0,1,138
6658,34,management,1,tertiary,0,-578,1,0,767,2,-1,0,1,138
6659,33,blue-collar,2,secondary,0,139,1,1,732,2,291,5,1,138
6660,32,technician,1,tertiary,0,2684,1,0,542,2,-1,0,1,138
6661,33,management,1,tertiary,0,1304,1,0,536,2,-1,0,1,138
6662,34,blue-collar,2,primary,0,-1,1,0,1057,6,355,1,1,138
6663,29,management,2,tertiary,0,1387,1,0,256,2,-1,0,1,138
6664,28,self-employed,2,secondary,0,-522,1,1,638,2,-1,0,1,138
6665,38,technician,1,secondary,0,-242,1,0,1173,3,278,6,1,138
6666,35,services,1,secondary,0,719,1,0,1359,3,368,3,1,138
6667,28,admin,1,secondary,0,0,1,1,390,5,-1,0,1,138
6668,29,unemployed,1,tertiary,0,497,1,0,642,3,298,6,1,138
6669,20,blue-collar,1,secondary,0,76,1,0,639,2,-1,0,1,138
6670,42,blue-collar,2,secondary,0,366,1,0,324,1,106,1,1,142
6671,45,admin,0,secondary,0,397,1,1,582,1,95,2,1,142
6672,37,management,2,tertiary,0,3723,0,0,354,1,-1,0,1,142
6673,32,technician,1,tertiary,0,1625,0,0,796,1,109,1,1,142
6674,59,admin,2,secondary,0,106,0,0,186,1,-1,0,1,142
6675,55,management,2,unknown,0,1504,1,0,338,2,-1,0,1,142
6676,29,management,1,tertiary,0,265,0,0,491,1,-1,0,1,142
6677,37,services,2,secondary,0,1543,1,0,298,1,10,6,1,142
